"","segID","woody_prp","herb_prp","open_prp","woody_mnParea","herb_mnParea","woody_ClmIdx","herb_ClmIdx","woody_ShpInx","herb_ShpInx","woody_lrgPInx","herb_lrgPInx","woody_AggInx","herb_AggInx","woody_EdgDens","herb_EdgDens","woody_Pdens","herb_Pdens","woody_Npatches","herb_Npatches"
"18","2.3",0.807330648445631,0.174795239603602,0.192669351554369,0.0424278974699095,0.00182197414333968,0.810948305313926,0.748575246889859,1.38118015182125,1.40665285183677,69.0040787661057,4.3461818967613,96.3414565842019,79.2685448436288,2024.52655722197,2428.65153025997,1900.82293393857,9629.16881008353,76,385
"19","2.4",0.816859333556628,0.179745987489476,0.183140666443372,0.0402146692571763,0.00134838814656065,0.742430272927786,0.72252037602755,1.41688880863232,1.41402186277498,80.995360987254,1.242174480926,95.2362999268147,77.2699909702017,2648.8912095829,2739.11925403628,2026.75301090995,13411.6001709597,81,536
"20","2.5",0.821736926891958,0.176299165565551,0.178263073108042,0.0586086466325215,0.00109277784817098,0.718049456345996,0.704506345191475,1.39785913786415,1.38890590628868,80.9525952865348,1.71398736114362,94.9448094467739,75.6829411915308,2808.33459681873,2871.94897166967,1400.31638131873,16203.660983831,56,648
"21","2.6",0.708913812924893,0.281155799364528,0.291086187075107,0.0171482192864556,0.0023287968305121,0.763249249373312,0.743829647455153,1.40344930363863,1.38355615450804,59.6032217957727,14.7089031839559,93.0894905861547,81.5792020127084,3300.92907712018,3482.92089108135,4129.35207136296,12062.7133236179,165,482
"22","2.7",0.550867318776976,0.402767095273859,0.449132681223024,0.00892100462324554,0.00493166902933876,0.821285074898199,0.771316758390376,1.37521770894433,1.34312308584507,31.6489409562886,31.7362198348,91.9710304213384,86.3209404353451,2989.97633147395,3714.90087608145,6173.50561386772,8148.02765231125,247,326
"23","2.8",0.621302899757448,0.370035839698802,0.378697100242551,0.0137012826505524,0.00276770167082456,0.748948880047999,0.731010221986157,1.4152720118394,1.40668732059332,58.1844702153713,6.3332853129727,90.4662329051578,83.0813315449335,3994.54356209734,4182.7233443623,4526.91912222055,13405.6831464653,181,536
"24","2.9",0.557107173240176,0.41850236211921,0.442892826759824,0.0110083373427852,0.00406669275591005,0.809284254965173,0.767781079798979,1.36688679633382,1.34906051315189,38.5279827244916,31.7122548137484,91.5279583875163,86.5261208493044,3200.91766052293,3766.42061151728,5048.687016071,10322.315532858,202,413
"25","2.10",0.263828670220951,0.609502430370122,0.736171329779049,0.00293010018874754,0.017515166595896,0.861250698166762,0.739431406644816,1.30055937853738,1.31762275284002,3.66695776651391,59.8039127420705,89.7852692287887,89.8081419081902,1836.93000924516,4169.32994803085,9003.08747925462,3476.19211004553,360,139
"26","2.11",0.595140894155133,0.387796113077404,0.404859105844867,0.0117060303107147,0.0036663115569266,0.81556514577393,0.782327499142533,1.39189548403783,1.35784498323459,43.5262451952074,27.6314960346395,92.5158170093685,86.6939706327229,3024.05612477638,3448.34818171301,5076.10118704257,10602.300016286,203,424
"27","2.12",0.572466784925605,0.424220758063932,0.427533215074395,0.0103997461244633,0.00352232387834895,0.764508562320523,0.755744022308335,1.41687020776171,1.39753728810747,40.2538710839035,23.3966510622974,89.9244093741854,85.9445065771955,3879.78621830533,3989.76700938834,5501.5400769294,12053.3741685453,220,482
"28","2.13",0.616225072643499,0.376125861085715,0.383774927356501,0.00951164540035717,0.00289852041792808,0.798803676639196,0.78402192266716,1.36442493297327,1.34627644083506,53.6973178351806,26.2184087082572,92.2765479910223,86.5279865327962,3196.41887755361,3406.80239307522,6477.57117865736,12980.1522846454,259,519
"29","2.14",0.511120561728619,0.472637446161642,0.488879438271382,0.00593801777381243,0.00629160040528475,0.796545049250177,0.778860201587504,1.39103914431234,1.35975257188898,21.5520964549217,42.037070361706,90.0718231069229,88.3182314515048,3381.92059205744,3732.82934378436,8622.75752744799,7498.05002386782,345,300
"30","2.15",0.473328385765485,0.491501647178076,0.526671614234515,0.00591536288105038,0.00650407988917248,0.826859390698487,0.785900088834355,1.35434530602813,1.31421482336075,12.1774440422812,44.1170115066717,90.8827827282886,89.10782653512,2895.27539116132,3606.86427334881,8003.24880367769,7553.06605847082,320,302
"31","2.16",0.504267161410019,0.47476356396217,0.495732838589981,0.0069928447411141,0.00687104392087151,0.820219615132059,0.785198909753429,1.35406028461431,1.31878522079805,15.4591588835502,42.8836221634364,91.102862254025,88.7011897498475,2995.52498877066,3623.42301726713,7223.25150772377,6898.33015962547,289,276
"32","2.17",0.625789807187472,0.354983253371956,0.374210192812528,0.0118540671143147,0.00401772263841316,0.841684752502453,0.80869384979471,1.33179819429732,1.3150275552368,48.7176715401454,28.7751443576647,94.077065333603,87.6586516997257,2484.18288666799,2963.7235693382,5279.85184404484,8833.11706610345,211,353
"33","2.18",0.824593635738334,0.17117981392318,0.175406364261666,0.0491846001832376,0.00177021660887697,0.81720386226121,0.798661754845145,1.31840019735431,1.32116701461144,80.5568558260118,4.34250324067406,96.7830328273141,83.3240938729178,1797.22376609129,1925.05034990449,1675.34836456177,9702.01739477562,67,388
"34","2.19",0.912056776109135,0.0295558029854529,0.0336202916655351,0.520575462105354,0.000621562540039214,0.892052819656718,0.726242519736549,1.28047235066757,1.2881120194605,88.0505581030802,1.48647309483698,99.0491008825176,73.44181762358,600.294873140291,537.68282625334,175.173585750498,4804.76120915653,7,192
"35","2.20",0.926137751916238,0.0718442033247966,0.0726405617947024,0.115732132455093,0.00129809873832788,0.803557234383377,0.797918256220686,1.33104534877119,1.33644115751862,91.0551841420949,2.29896434130848,98.5392776347609,81.2539303232298,916.286476548309,922.135113635894,799.81359189965,5573.70096855068,32,223
"36","2.21",0.776750079189104,0.2198742024526,0.223249920810896,0.0293063792463136,0.00197097999273603,0.783213104426072,0.774811791463953,1.41032885493151,1.40051564817522,51.0329500260937,6.15810973744354,95.1533193018361,82.4399070589929,2525.08884934539,2605.91928593614,2649.35868449384,11172.2955846108,106,447
"37","2.22",0.583356712973438,0.395583510566089,0.416643287026562,0.0113951421974532,0.00581267684502226,0.821665811114092,0.790964945761098,1.41041824530403,1.35869666774237,26.7078174488914,35.2109127555428,92.5789831976978,87.3570055825021,2885.65352458835,3384.89167950463,5123.85192703226,6798.47670318427,205,272
"38","2.23",0.591973425775911,0.361657449562376,0.408026574224089,0.0110136565234175,0.00614880039608575,0.822181791548683,0.741148060374484,1.39525055815163,1.37030470976712,32.7967299606551,31.959412617382,92.7487236624211,83.4691705790297,2883.49275438453,4015.97192766765,5377.03755099178,5877.22709061893,215,235
"39","2.24",0.591876454027827,0.380486833410278,0.408123545972173,0.0116070007476885,0.00516379625100377,0.803421618171752,0.75182409048265,1.3867761693167,1.34653773557731,19.9796420239071,31.1152747876375,91.989040928621,84.6099772432117,3180.25806984441,3935.12459265298,5104.50695111097,7356.49531189522,204,294
"40","2.25",0.782259670208337,0.211740003982117,0.217740329791663,0.0473989121441931,0.00186092319679771,0.773718486316272,0.755037704727309,1.41891126166465,1.4051036291979,63.3860252417046,5.57946095817655,95.0729189519994,80.6903044957525,2583.58380909994,2754.77249222704,1650.37287798278,11377.5705982146,66,455
"41","3.1",0.592941367666444,0.378239043680818,0.407058632333556,0.0143829827446869,0.00542507177803693,0.794795270674501,0.744958908984488,1.41489245162582,1.36246368267137,35.4388644326655,28.0289282184889,91.6325287443844,84.1638981173865,3348.60589014095,4003.08435305627,4117.62917805218,6987.4919385128,165,280
"42","3.2",0.703096226755732,0.278091713305651,0.296903773244268,0.02764659001619,0.00251341776912899,0.794515928995181,0.753730804754121,1.39723116464421,1.39408046315142,57.8787144050217,15.7475506703665,93.9059857530877,82.2131174194388,2868.2524672714,3328.63362906275,2544.36914681609,11050.5444317601,102,443
"43","3.3",0.626524514096395,0.359600263602141,0.373475485903605,0.0097711290340941,0.00378481914144372,0.809649307137215,0.782207250056441,1.37350465159682,1.34818310151581,40.7647201443953,26.7203060317346,92.8882365215389,86.0546223231424,2988.92780672702,3376.705681361,6410.582186784,9503.62573215839,257,381
"44","3.4",0.558819281458747,0.434645242823614,0.441180718541253,0.00674403657900755,0.00475258886200486,0.750954405423383,0.735928386955035,1.38804477317832,1.35560921333037,23.5992888697339,26.136730955716,89.0032367161456,85.080707865518,4114.43916618593,4352.23082376181,8280.55671816633,9153.50697459953,332,367
"45","3.5",0.493546581944871,0.461189234074047,0.506453418055129,0.00537004912640768,0.00616212039694235,0.768225064360473,0.719031270748208,1.40241172023088,1.3588276157597,15.1552137273731,38.8415734068045,88.2717851408554,84.8515374383851,3879.52040202603,4681.54023389656,9198.84708349922,7478.73746625953,369,300
"46","3.6",0.358171492546746,0.618750959307312,0.641828507453253,0.00247014448901559,0.0130318113657828,0.779452968607219,0.75230388551748,1.31917711904785,1.29278306189999,12.5312269729157,58.2511097931382,85.8597171188403,90.5395050827173,3408.15814458447,3927.4095185317,14527.6555285334,4742.70541309509,582,190
"47","3.7",0.65566059030129,0.325758191355851,0.34433940969871,0.0118778831180758,0.00243900015711247,0.782613149467333,0.752092741168791,1.35743684156593,1.35720145526883,57.6860543453851,16.8515607455648,92.4999827933899,83.2959610220635,3308.03193610099,3652.06965184984,5514.38445402345,13374.253698446,221,536
"48","3.8",0.811466900181455,0.186267163788356,0.188533099818545,0.0580930751707225,0.0010082915629263,0.70416131796493,0.696642361524673,1.38586752258762,1.38705174144949,80.7664335162023,1.53448322304329,94.4202029622721,75.3172080836507,3021.82745845342,3097.69862770591,1396.70786936883,18481.438057184,56,741
"49","3.9",0.448283333483799,0.531024583133966,0.551716666516201,0.0048643786917245,0.00817726206521193,0.800924981587212,0.76578877224364,1.38933201917863,1.3316343270406,20.7229456668163,45.6910642119443,89.0307608848526,89.0010116552891,3283.3407135934,3939.82924212918,9230.1545718182,6486.05456398036,370,260
"50","3.10",0.316453182404925,0.546637058701402,0.683546817595075,0.00409447768310798,0.00863248874505365,0.853931361809075,0.74716342185201,1.31726272659224,1.3197952640557,8.36969599023146,51.0756163694805,90.0171086398631,88.5426969996703,2144.79812712443,4184.99750329368,7731.4286092504,6334.78344112775,310,254
"51","3.11",0.540841103779461,0.38827256889595,0.459158896220539,0.00977173035919059,0.0030729232748701,0.815594822283437,0.747715819561385,1.37262525756879,1.36079465023754,24.449868973687,13.8026348853071,91.5319053213027,84.5699292986754,3079.2678311199,4016.94354954598,5534.21605829008,12638.9528898787,222,507
"52","3.12",0.609822806748328,0.355253062292951,0.388760008304523,0.0145757152246311,0.0031906011023884,0.787978361341866,0.745875193550349,1.40500102511286,1.38193207210286,46.6619401042835,22.155312446714,91.7405805870807,83.602430776272,3359.29940725234,3924.39282925692,4188.09298110534,11118.3896998392,168,446
"53","3.13",0.688618429368533,0.29672800158905,0.311381570631467,0.0133930494064261,0.00224942169499496,0.789646741577665,0.757064150247231,1.34650391671711,1.34621730154647,51.03309497287,18.8777893564267,93.4469166197404,82.9201143830616,3023.07535412546,3413.70502053689,5140.52054836255,13200.6571363291,206,529
"54","3.14",0.508988145218812,0.447899455564885,0.491011854781188,0.00589193101537721,0.00590601353834095,0.82648345589101,0.760770832154129,1.31377966556437,1.28961375996726,21.7000287500898,33.8235822611946,91.4763255896436,86.7964430658919,2931.61063078862,3960.92370938726,8635.00906705469,7586.82877567811,346,304
"55","3.15",0.406995847625925,0.516582415598484,0.593004152374075,0.0043028076650345,0.00684190143083018,0.826017308102207,0.741632233464329,1.35389214785325,1.32208170638286,20.851067650809,46.6237451286748,89.6786142039658,87.5231053604436,2820.28018845785,4331.81268455546,9453.31348851126,7557.66223487839,379,303
"56","3.16",0.517650139034343,0.434951789390055,0.482349860965657,0.0073694047300326,0.00542512184479607,0.818023319975255,0.753515372898414,1.36271645393878,1.31933446429438,9.78682518587694,38.9497503681621,91.2353335130857,86.0582713793247,3041.82670702598,4075.22466106281,7033.99018420234,8006.77606074096,282,321
"57","3.17",0.418180176927243,0.527532045495577,0.581819823072757,0.00488928311378578,0.00983687505226463,0.819206619308144,0.750209127846586,1.36959341138273,1.31956538986443,6.43182960994181,49.212520652252,89.4830486542443,88.1976908153934,2969.4345731503,4165.16999512557,8555.21977949577,5362.60131950901,343,215
"58","3.18",0.391418927456183,0.538835039078717,0.608581072543817,0.00648401694660342,0.0107570156183026,0.849488493349318,0.743438815026484,1.36187209367141,1.29416109473997,8.20170872671142,51.8918045733568,90.8363686661441,88.1726002892275,2427.12775491014,4267.92773521161,6032.79408155945,5010.70913385723,242,201
"59","3.19",0.701933060664337,0.238603429128633,0.298066939335663,0.0168305400063244,0.0028645870108747,0.877224081260912,0.789282401844374,1.28283783751461,1.30315320171755,60.3501109823057,19.9759163903342,96.3365490291855,83.9608533515059,1737.67431948665,2582.24814116767,4168.70082411482,8337.40164822964,167,334
"60","3.20",0.549679935716285,0.404373459493134,0.450320064283715,0.00893732851093635,0.00728140587444992,0.861368010762455,0.792290661537757,1.33097619048134,1.30726134777468,35.9487985627667,38.0902762182798,93.7729237621168,87.6068471693891,2282.95523942616,3396.81103176259,6163.1355662615,5539.33641987876,247,222
"61","3.21",0.626323628977657,0.354980816971338,0.373676371022343,0.0130728758421086,0.0034143023782107,0.806692269024883,0.766777307942498,1.37969826497031,1.34429861657269,53.7288105157305,18.5237394052579,92.770399164957,84.9593392630241,3040.60111226463,3593.08397538899,4788.58370724285,10400.2052391681,192,417
"62","3.22",0.773588653250634,0.223603549921905,0.226411346749366,0.0272021070154217,0.00179668147846134,0.777322788425881,0.769490955210685,1.32800897414583,1.32573033456167,67.8900483126493,10.2857450744446,94.957278398071,82.1041784530833,2617.833092985,2695.51049134629,2843.68115688245,12447.3412042486,114,499
"63","3.23",0.738421955403088,0.254364900243748,0.261578044596913,0.0314961722416485,0.00282565115154848,0.780130799026766,0.762128471150978,1.453161539179,1.4254282192036,69.4068846630394,6.7571692793909,94.2479225897771,82.2643920969947,2846.46270771601,3039.19974713593,2344.36867506303,9003.37331593354,94,361
"64","3.24",0.820215185760191,0.176336787377694,0.179784814239809,0.0748137320919675,0.00146131686431928,0.756977034365984,0.748479970191351,1.38527451135244,1.37446345870766,81.3205058020049,3.02260672906926,95.6406050265261,79.2735866019368,2381.67881292351,2474.11601105109,1096.8814950514,12040.7673206778,44,483
"65","3.25",0.910043597172953,0.0886205060160488,0.0899564028270465,0.0828752780658097,0.000910116514322741,0.759826088294854,0.744667586304538,1.31268794139486,1.31879894312652,90.5472592167139,2.60347488961482,97.8152683624912,76.7550070807202,1359.0240210591,1385.64808835358,1096.87165119263,9846.91595957018,44,395
"66","4.1",0.859272628824113,0.139806876635683,0.140727371175887,0.0521596397235788,0.000900171759098809,0.730190616216938,0.717255867691092,1.34608908078703,1.34521245213652,85.3325916488722,2.4394839311669,96.1675051014252,75.7154302195161,2244.64215748043,2266.62353087464,1644.86462634928,15676.0583329348,66,629
"67","4.2",0.644925443188793,0.349929595263025,0.355074556811207,0.0118088226784942,0.00316223045200761,0.765768796323535,0.754690574367256,1.42070092074135,1.38301617807726,52.3225209525435,20.0380873673904,91.6918756156689,84.0438584029652,3568.4448648445,3771.3079985808,5464.57869574549,11053.9194621701,219,443
"68","4.3",0.650708419817706,0.334852450139879,0.349291580182294,0.012996538150624,0.0038521036964148,0.78235056594274,0.755759771913517,1.41353701343939,1.37428355442848,51.2826957255444,11.1295621420749,92.4115942429922,83.7396069538927,3288.12321839303,3677.09088527234,5011.69862814811,8676.9707591818,201,348
"69","4.4",0.696495947141336,0.293755528676909,0.303504052858664,0.0125137945280711,0.00263057159802431,0.757479491144281,0.730999556920388,1.42965932211283,1.40471827137032,63.8988683312376,8.36895994251841,92.6324648001295,81.0090615880817,3444.70380248058,3741.99138066044,5563.53875104944,11176.9747106285,223,448
"70","4.5",0.666383892714359,0.322885738265633,0.333616107285641,0.0128464623659854,0.00252385981170096,0.741130158433042,0.711729154800478,1.41228217322743,1.37307256050326,63.8060438475212,5.24482430467025,91.3632583517576,80.4807826694619,3869.72617610372,4213.42585212893,5187.16661482924,12793.3484298433,208,513
"71","4.6",0.671037669440283,0.282376405609805,0.328962330559717,0.0179565611566992,0.00215718871038716,0.797917013771389,0.731631086272168,1.40677593375562,1.39820995760815,45.122826535556,10.6748730463493,93.3570326648333,80.7378162811886,2986.32659438456,3655.78651747054,3738.32869624837,13084.1504368693,150,525
"72","4.7",0.662819240140782,0.320684053785759,0.337180759859219,0.0116037911404922,0.00391119782033589,0.809096486904628,0.77320632327926,1.3626104781995,1.3356894311366,55.0781495479805,14.898239503003,93.5600549353422,84.5982927618164,2857.25391861375,3333.36315439668,5710.71712767752,8204.48006552796,229,329
"73","4.8",0.434089781186555,0.536738100609068,0.565910218813445,0.00438159827219706,0.0100090052959081,0.801032782796177,0.757735988796305,1.36153108134512,1.34399100740445,17.2656964955409,43.6316818891421,88.7506351033274,88.7664513744824,3268.04705422083,4060.27369809556,9919.03214071233,5358.27113128932,398,215
"74","4.9",0.527787556301732,0.427017610369448,0.472212443698268,0.00783373383795702,0.00660467996213157,0.811638505344807,0.742271666110098,1.38688838463063,1.36485424738716,31.2145738077486,33.7648105063644,91.1050153391272,85.2280175056555,3154.78372835069,4232.57834033482,6737.15181667253,6462.67526117846,270,259
"75","4.10",0.388885379346443,0.553682462615853,0.611114620653557,0.00413361931389223,0.0136906675485712,0.855078912752307,0.781402546408596,1.30156303524871,1.30110748228458,9.34338674206723,54.1232440195682,91.1539663614581,90.2288969108288,2302.55965731091,3655.28166501435,9425.07008090033,4039.31574895729,378,162
"76","4.11",0.603807305911343,0.353055863955157,0.396192694088657,0.0094066465203425,0.00560547071681744,0.850339278330438,0.789859937167191,1.34112370591434,1.34789044880063,46.4636030468525,17.7691146881288,94.0614558963128,86.4219106785218,2438.14067222354,3207.48887824223,6412.48242043767,6312.67724657872,257,253
"77","4.12",0.826416218363,0.171435534534426,0.173583781637,0.0306463353074707,0.00113119219109433,0.752243632707583,0.74563949051584,1.3344641605008,1.33676607995156,78.8802745411587,5.51328236594108,95.6878065815104,78.9367021976576,2395.79676295783,2431.73146846094,2695.10282424312,15197.3853700376,108,609
"78","4.13",0.556958141969015,0.420078139803477,0.443041858030985,0.00765517857531174,0.00498514825011998,0.809315103669929,0.776331812562991,1.37823083370192,1.34157832623596,37.2095318415906,34.2057097740853,91.5543517807333,87.0257681616708,3150.81306345664,3670.29123642495,7277.27986203015,8423.70066221298,292,338
"79","4.14",0.445149354751376,0.490488223084559,0.554850645248624,0.00479243998699782,0.00840030823342864,0.820821020746014,0.752691673931352,1.35340487255189,1.32036623425145,23.6278435104225,25.3487620518161,90.0691859524195,87.3914802825191,2967.84377664232,4151.18096339849,9301.31824306652,5835.14334819723,373,234
"80","4.15",0.749887206511343,0.22932269765931,0.250112793488658,0.0390249375787857,0.00193262773955591,0.819623429523906,0.774675429346508,1.35370242901081,1.34427404218049,69.2895017809559,8.38798819275595,95.470720477032,82.6552420540774,2288.62543645075,2686.53672624794,1919.02594822139,11912.9143279198,77,478
"81","4.16",0.703491415882873,0.293322260935497,0.296508584117127,0.0233000345587638,0.00240338665788585,0.769714719373136,0.763247586471185,1.40850250509889,1.39986324575404,59.4636841396038,8.31873512105287,93.1728477330394,83.2681349145233,3210.25907392587,3309.67663953007,3019.45909769505,12202.6074278751,121,489
"82","4.17",0.575725026852846,0.402151838178881,0.424274973147154,0.00877113364485585,0.00369833968777632,0.802019247804236,0.760465722960299,1.36171647019458,1.32863929700063,17.7358795630928,28.0926631215867,91.5972706405847,85.6838421678369,3246.41289955972,3868.29895819698,6562.1901812261,10878.7639506258,263,436
"83","4.18",0.508532546407848,0.45200386243243,0.491467453592152,0.00605547813487968,0.00569717017831237,0.797716496807585,0.734937553684149,1.36600603273425,1.32781376198421,13.4363190822839,41.1168059457664,90.0642189645246,85.4672109060788,3388.32677996829,4408.16092970921,8402.62327151915,7928.88486748691,337,318
"84","4.19",0.557163230674802,0.364145936383002,0.442836769325198,0.00918918577712269,0.00623753886334046,0.859007036567387,0.752101110252954,1.3533137116677,1.34153882423352,22.3531736763623,34.0229244893193,93.7566266035369,84.2387060791969,2341.85508593104,3860.87194378392,6063.49110255558,5838.91735801649,243,234
"85","4.20",0.468202981196088,0.422339120077959,0.531797018803912,0.00605309363750765,0.00707979961923596,0.822467361983354,0.691601174470631,1.38640098185533,1.35630222327287,5.37776222646893,40.1806942463148,90.5758408082515,82.165223896548,2943.68323462696,5062.39946689694,7750.73195740293,5956.35028237717,311,239
"86","4.21",0.478878069470891,0.447878782409371,0.521121930529109,0.00609805753567448,0.00879900056680343,0.810679237509797,0.701111941107551,1.40327723253146,1.35022224094135,6.50333515876792,43.2277873039528,90.1368419071282,83.4903047091413,3159.64762159902,4966.07967786109,7855.3532542289,5087.2763932149,315,204
"87","4.22",0.489517242624164,0.489634570085108,0.510482757375836,0.00559723112978492,0.0104447879068594,0.805843935203731,0.769329502182909,1.39358700062914,1.32491391375057,9.6207506033717,46.2797311967844,90.0909107639081,88.2215389147686,3255.51547863876,3880.56966510514,8747.76763410009,4685.41400344962,351,188
"88","4.23",0.734703270521984,0.260703198325031,0.265296729478016,0.0193845801960547,0.00246472657386334,0.781776680432342,0.768438119752352,1.38719407200446,1.3531714238076,69.2501054861791,6.60388368689906,94.2122009085392,82.8785279900203,2847.07936525861,3009.27371212331,3790.5196655339,10573.5548564893,152,424
"89","4.24",0.832048597321009,0.166741885402751,0.167951402678991,0.0497713464896906,0.00129606985093047,0.749732853993805,0.748628968454075,1.35795539284988,1.35931807522427,81.887175434027,1.46397104391015,95.7942280301758,79.0569670019793,2341.60514552638,2359.8673604537,1671.54147279473,12873.3641785385,67,516
"90","4.25",0.895705300015341,0.102498849392208,0.104294699984659,0.0997190064235468,0.00116806787185298,0.756708737093537,0.748171855584393,1.37085602508356,1.37967106729178,89.3048848356462,1.14805306715976,97.4477631459815,77.413543085644,1544.05203691194,1565.74446467422,897.617664742945,8826.57370330562,36,354
"91","5.1",0.716038795123202,0.253123148876727,0.283961204876798,0.0220195502906174,0.00175961432654734,0.773370130382139,0.739271496633537,1.41522439126426,1.41803807684427,53.7445592437898,3.94460320949659,93.5483473036903,80.5498485217815,3122.15129160982,3290.97960144037,3248.57701161469,14435.4061192803,133,591
"92","5.2",0.608222277210223,0.357895294990986,0.391777722789777,0.00773932969109015,0.0029308321887951,0.750187515953276,0.718822041218764,1.3949760883545,1.39016357067457,34.868698586796,12.6397384518034,90.2168632768034,81.9412897491606,3979.17679717633,4339.0692144559,7860.8977257533,12206.3629281884,322,500
